"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensgene"
"557","MAP4K4",7146.42931705036,0.563725379887623,0.0977753028213953,7.12172400212126e-10,1.22624764073345e-08,"ENSG00000071054"
"558","MAP3K8",7852.24204045076,0.562332027586039,0.0997789366960333,1.53952586233509e-09,2.50105667091638e-08,"ENSG00000107968"
"559","SDCCAG8",1006.54123322386,0.560696675047481,0.0714568713597839,3.80029176487542e-16,1.5828907561554e-14,"ENSG00000054282"
"560","PLIN2",5101.73198260319,0.560194605219501,0.146354875118126,1.01848727012531e-05,8.2473018772524e-05,"ENSG00000147872"
"561","TRIM21",688.387745817843,0.558346817831128,0.122318124652045,4.36956274864143e-07,4.61303864115167e-06,"ENSG00000132109"
"562","ARAP2",1533.97666988671,0.557491771392389,0.112206010012011,6.07727011788679e-08,7.5147782419254e-07,"ENSG00000047365"
"563","TNFRSF10B",3587.97162111275,0.55704529773761,0.071847305305611,8.2325281733074e-16,3.27012547671763e-14,"ENSG00000120889"
"564","TTC39A",68.6237278523624,0.555783604367604,0.154671449359352,2.5106574913862e-05,0.000186968109094326,"ENSG00000085831"
"565","NFE2L3",135.046623629253,0.555777327760005,0.1519650077151,1.9874882241925e-05,0.000151237269604234,"ENSG00000050344"
"566","KCNA3",895.081370729719,0.555004739911234,0.133869851842979,2.88699464794731e-06,2.60310262384592e-05,"ENSG00000177272"
"567","ERI2",90.6555244641877,0.553453223800868,0.0832632837711742,2.84400666671226e-12,7.18015719929712e-11,"ENSG00000196678"
"568","FH",540.226477270733,0.552493051191738,0.0666522752995734,1.08775592085205e-17,5.48570240868918e-16,"ENSG00000091483"
"569","HELZ2",2041.9472953514,0.552280791488574,0.211870400221767,0.000556779815391865,0.00302916485497171,"ENSG00000130589"
"570","UBTD2",2276.34933570781,0.551292929726993,0.162306318479258,5.12227358453109e-05,0.000359345043557148,"ENSG00000168246"
"571","GALNT3",368.903680518137,0.551157689918056,0.105206717978194,1.53938656714854e-08,2.0990336650529e-07,"ENSG00000115339"
"572","DIXDC1",53.6844341589095,0.549920970226404,0.154995437877924,3.04446969077959e-05,0.000222691106852047,"ENSG00000150764"
"573","ABCA13",144.736676652305,0.549415504501042,0.212135294569786,0.0005889774963305,0.00317995302138451,"ENSG00000179869"
"574","KDM6B",28236.6987073506,0.549254618652691,0.165334974367169,6.64723102963178e-05,0.000453061857587838,"ENSG00000132510"
"575","PNRC2",1707.51926044115,0.548410145194629,0.0588501033458055,1.16097058636891e-21,9.55525231405068e-20,"ENSG00000189266"
"576","FOXO3",5236.35343012519,0.547952612506041,0.0833617819867402,4.90199660051584e-12,1.19606038769813e-10,"ENSG00000118689"
"577","RNF144B",13409.1392854638,0.546081558231957,0.102199163694643,9.05781850530058e-09,1.28179968064006e-07,"ENSG00000137393"
"578","KCNJ11",513.431716736053,0.545993482849695,0.251805140820079,0.00173639564080284,0.00819075577834923,"ENSG00000187486"
"579","LHFPL6",90.2580331835779,0.543887938030949,0.215993876669148,0.000727945857440676,0.00382487588424396,"ENSG00000183722"
"580","USP12",2580.51479827698,0.542317653898833,0.0912609159497002,2.9093800012645e-10,5.35930196114758e-09,"ENSG00000152484"
"581","STAT1",6739.52906887151,0.541607045421686,0.225414652307487,0.00098883009597586,0.00500666427285361,"ENSG00000115415"
"582","KRT8P12",96.4895344826536,0.540983138667899,0.0842462458770202,1.42212346539022e-11,3.17084147845665e-10,"ENSG00000229320"
"583","LINC00528",392.025919732597,0.537506388305786,0.100445143503067,9.24534316848623e-09,1.30653970490915e-07,"ENSG00000269220"
"584","PIK3CB",1900.12178346655,0.537248100972412,0.0757145057280279,1.40439831328294e-13,4.21852550278975e-12,"ENSG00000051382"
"585","LAP3",1348.20169167424,0.535271351850621,0.210378367891848,0.000703072513023353,0.00371791828012555,"ENSG00000002549"
"586","FSTL3",118.634780564849,0.534577604077037,0.177723302885574,0.000191937766929164,0.00117434180563024,"ENSG00000070404"
"587","PNRC1",17502.5703815044,0.534519740776705,0.0628499886064565,2.03947801606383e-18,1.11016665763305e-16,"ENSG00000146278"
"588","XRN1",1658.16116982014,0.534118844897933,0.116750210746287,4.8867039717436e-07,5.09949932669599e-06,"ENSG00000114127"
"589","RYBP",5851.70812032061,0.532750907232496,0.0782971134340164,1.14995541826497e-12,3.05309454015742e-11,"ENSG00000163602"
"590","CYB5A",159.462096875726,0.53266873215338,0.101435009833301,1.64896274782355e-08,2.23658915617781e-07,"ENSG00000166347"
"591","N4BP3",116.658648083007,0.532044111957983,0.160853616580072,7.57594069585084e-05,0.000509920038461979,"ENSG00000145911"
"592","RUFY3",666.850472005322,0.531070203509534,0.09755094929835,5.80879543227757e-09,8.51294692411276e-08,"ENSG00000018189"
"593","APOO",93.4012911697269,0.530943163025754,0.0946198215279114,2.25576564759961e-09,3.56761214181473e-08,"ENSG00000184831"
"594","RACGAP1",194.622224466149,0.529979130744066,0.0840688600411631,3.33757640415804e-11,7.08709722311206e-10,"ENSG00000161800"
"595","PARP9",1693.25951273067,0.528408248795177,0.195690903387368,0.000476049593440612,0.00263524251671618,"ENSG00000138496"
"596","ADGRD1",190.402076877396,0.528383903943973,0.141540726886168,1.73677616268048e-05,0.000133892492781242,"ENSG00000111452"
"597","STK17B",9513.60588396239,0.528347227841088,0.100824220340353,1.80631208205912e-08,2.43875835960948e-07,"ENSG00000081320"
"598","CA2",281.22664049693,0.528040744472652,0.146926618985553,2.89419611020118e-05,0.000212964837364748,"ENSG00000104267"
"599","AEN",1257.33636017415,0.527767589299232,0.104399308065394,4.80541649918253e-08,6.01071427885591e-07,"ENSG00000181026"
"600","NBPF9",188.348876930171,0.526411769639023,0.102840654607375,3.48862269648113e-08,4.46682642207814e-07,"ENSG00000269713"
"601","NFAT5",2658.72892885689,0.52504048652787,0.122365301152831,1.86335977043984e-06,1.7483123865285e-05,"ENSG00000102908"
"602","IRF7",1400.72854408641,0.524701024002965,0.191755313605737,0.0004378949092942,0.00244243037507114,"ENSG00000185507"
"603","PLEK",43707.162279444,0.523093556586081,0.0968989338420747,7.94617412505821e-09,1.13463205272171e-07,"ENSG00000115956"
"604","MPRIP",709.567162374784,0.522833662475167,0.106904038727711,1.14818173272496e-07,1.34385593472974e-06,"ENSG00000133030"
"605","SUPT3H",95.4994157671358,0.522828069388702,0.137025288146712,1.31172855660589e-05,0.000104048291367474,"ENSG00000196284"
"606","RAB7B",593.211729037315,0.522518004938687,0.233724836074624,0.00161077631028184,0.00769165313538158,"ENSG00000276600"
"607","FBXO5",50.3919515297233,0.522209246520231,0.125955725431045,3.51405642838395e-06,3.11526174366343e-05,"ENSG00000112029"
"608","ATP6V1H",2006.26815608139,0.520967557699095,0.0898343130510524,8.14018501699696e-10,1.38767561648492e-08,"ENSG00000047249"
"609","DPYS",52.1157368494794,0.5203511793913,0.205778934053094,0.000778050230940181,0.00405285419983043,"ENSG00000147647"
"610","FAM174B",248.019629578998,0.519579491969675,0.1257033784631,3.76242821485761e-06,3.31971367705447e-05,"ENSG00000185442"
"611","ZNFX1",8939.32763160749,0.519476949022192,0.127073890078657,4.54233884807264e-06,3.9536025439062e-05,"ENSG00000124201"
"612","FAM124A",107.871602078631,0.519225552552708,0.176903727689399,0.000255061621647245,0.00151636750274883,"ENSG00000150510"
"613","GNG7",262.609651656746,0.518582788909778,0.145797902730322,3.46851418817056e-05,0.000251384811327219,"ENSG00000176533"
"614","PIK3AP1",16645.2467351097,0.517436787384872,0.0744447106769954,4.68912284278481e-13,1.30913692826513e-11,"ENSG00000155629"
"615","SSB",215.359446040055,0.517251172081217,0.109904294117455,2.93707481789362e-07,3.19752653190365e-06,"ENSG00000138385"
"616","DNAJC6",164.150896895297,0.516844412722487,0.15352006329197,6.71586063229091e-05,0.000457265216313758,"ENSG00000116675"
"617","SH3TC2",110.614640400782,0.516603739447772,0.197239959234854,0.000622600966836741,0.00333958224547257,"ENSG00000169247"
"618","STAT5A",2377.55932083493,0.516105509327415,0.0958528421883677,9.04016622447724e-09,1.28018210760388e-07,"ENSG00000126561"
"619","TMOD2",259.275379768004,0.515634747462754,0.085347934374722,1.95987232734743e-10,3.74432061350982e-09,"ENSG00000128872"
"620","FYCO1",1018.01607997028,0.514076757580034,0.0762565709478506,2.07311416152475e-12,5.35212007371809e-11,"ENSG00000163820"
"621","MAP4K5",292.193832167073,0.513665194484804,0.0932874147214749,4.67292985567766e-09,6.96740613843648e-08,"ENSG00000012983"
"622","CACFD1",301.66677626197,0.511229095714918,0.100808338204065,4.9752993513734e-08,6.20059112379522e-07,"ENSG00000160325"
"623","ZNRF1",271.698980346768,0.510208916660288,0.117566677624913,1.65001823065648e-06,1.56351689538878e-05,"ENSG00000186187"
"624","HYDIN",103.968710665686,0.509317684958778,0.20019581492906,0.000782270422142723,0.00406782559983801,"ENSG00000157423"
"625","HS3ST3B1",1619.90224190262,0.508701972006581,0.227927016960547,0.0017153321049736,0.00810602386204391,"ENSG00000125430"
"626","PLK3",3622.27884769364,0.50567132628327,0.09045769571586,3.08438128914719e-09,4.72569359684177e-08,"ENSG00000173846"
"627","N4BP2L1",208.102190066687,0.503882644378452,0.103122911684106,1.33692924339593e-07,1.54369562918713e-06,"ENSG00000139597"
"628","TM4SF20",93.5173471069126,0.503384881291334,0.187437059776462,0.00055092943257708,0.00300209851819544,"ENSG00000168955"
"629","RETREG1",210.081350464446,0.501611070048642,0.151345309361359,8.59599412975484e-05,0.000570552178109147,"ENSG00000154153"
"630","BCAS1",91.7058288948507,0.501436695762565,0.167599322958549,0.000233927418943033,0.00140084126081835,"ENSG00000064787"
"631","PCID2",1952.05828762819,0.499111430404392,0.148677277921645,7.56589051749436e-05,0.000509410220183128,"ENSG00000126226"
"632","EOGT",247.553894323434,0.498883985798379,0.085041871802675,6.46442416847924e-10,1.12436172181428e-08,"ENSG00000163378"
"633","ABCA1",12890.6989331069,0.498672442793896,0.107825991108112,4.88027874479333e-07,5.09949932669599e-06,"ENSG00000165029"
"634","SIAH2",2431.9056601695,0.497674060471817,0.0795293133774752,5.81325312280027e-11,1.1901840423357e-09,"ENSG00000181788"
"635","SAMSN1",9218.77610888845,0.496982778471638,0.0975702344722587,4.89468730103675e-08,6.11494146363887e-07,"ENSG00000155307"
"636","SMARCA5",1836.28831288357,0.495430449618451,0.0787000820463065,4.6560666107162e-11,9.66732861575141e-10,"ENSG00000153147"
"637","NLRC5",1683.95587276984,0.495150460020069,0.108563039253119,6.71056483299407e-07,6.84903680573839e-06,"ENSG00000140853"
"638","SLC2A1",301.442287021324,0.494868535815554,0.115155042954015,2.17659124593875e-06,2.01283332478363e-05,"ENSG00000117394"
"639","BLZF1",505.572578136591,0.494774219309545,0.102490245532203,1.896986790951e-07,2.13408421053077e-06,"ENSG00000117475"
"640","TNFSF13B",1973.15683586864,0.49373845195683,0.118152537474185,3.62525612886405e-06,3.20831269279599e-05,"ENSG00000102524"
"641","ARFGAP3",3749.58713038315,0.493611651181636,0.112666827229918,1.52235823333799e-06,1.45085887027154e-05,"ENSG00000242247"
"642","LINC00641",280.019638980306,0.491984160621805,0.0946741672168811,2.95511085209703e-08,3.84108407408392e-07,"ENSG00000258441"
"643","NSUN6",413.633134648699,0.491213932659602,0.134157331658432,2.75283825957896e-05,0.000203456896656238,"ENSG00000241058"
"644","BPNT1",91.2677486962835,0.490801918231192,0.117688874232805,3.81993439448297e-06,3.36756512857248e-05,"ENSG00000162813"
"645","SNAPC1",64.6776893764873,0.490620151454219,0.114312422340241,2.28520471276519e-06,2.10759176019079e-05,"ENSG00000023608"
"646","NMI",891.486359214072,0.489983087517046,0.101726981925462,2.06360396546712e-07,2.3051419757574e-06,"ENSG00000123609"
"647","TFRC",1074.74484085954,0.489735150186794,0.131700387547175,2.25390053293965e-05,0.000169752040138236,"ENSG00000072274"
"648","B4GALT1",9843.11799067104,0.489112382100775,0.0727351101164832,2.84268821648741e-12,7.18015719929712e-11,"ENSG00000086062"
"649","FAR2",695.545493859284,0.488123308812491,0.0824479923552847,5.06134837011965e-10,9.00106344542627e-09,"ENSG00000064763"
"650","ZCCHC7",717.390967250346,0.48561637229065,0.0837096515800524,1.04941255113733e-09,1.75522103940919e-08,"ENSG00000147905"
"651","TTF2",259.988422771633,0.484835040105479,0.111690667946938,1.91266197365261e-06,1.78642454697577e-05,"ENSG00000116830"
"652","LBH",76.0446333617391,0.484476917900693,0.166224805156,0.000316256299026903,0.00183046121203307,"ENSG00000213626"
"653","NCAM1",321.723747798798,0.48385927687014,0.143727556971033,7.8955508088801e-05,0.000529354361171447,"ENSG00000149294"
"654","LPXN",3714.63582809718,0.482287493754258,0.0830697819900395,1.04573322844317e-09,1.75077354828696e-08,"ENSG00000110031"
"655","NFKB2",6885.17745873939,0.481504284933556,0.120123424439039,7.77677200593739e-06,6.44961147900717e-05,"ENSG00000077150"
"656","RAP2C",2097.09562122233,0.481119083724252,0.0824153085051099,8.72743927586125e-10,1.48164843679968e-08,"ENSG00000123728"
"657","FAS",960.300910618692,0.480385798282109,0.101661095416579,3.40360837194362e-07,3.64943438567546e-06,"ENSG00000026103"
"658","CPAMD8",178.711318351869,0.479015635258551,0.137700892022422,5.55190807925568e-05,0.000386585653599881,"ENSG00000160111"
"659","SNHG26",65.4421195548901,0.478463544785563,0.209418974326338,0.00170605273460669,0.00807391683791384,"ENSG00000228649"
"660","IL10RA",10186.7138323477,0.477118597085323,0.0811184859337078,6.90536883088128e-10,1.18999052817599e-08,"ENSG00000110324"
"661","CCDC162P",115.69071974137,0.476931060116899,0.110333419091352,2.16573365051213e-06,2.00369314716446e-05,"ENSG00000203799"
"662","TMEM38B",576.310741685747,0.476126784407409,0.113793112039165,3.91521554110327e-06,3.44418447942458e-05,"ENSG00000095209"
"663","SMG9",1464.70564013362,0.476076585684762,0.0818496768362851,1.02549543458869e-09,1.71996094313057e-08,"ENSG00000105771"
"664","CPM",751.593659376608,0.475131467835527,0.108565939353611,1.73135519733043e-06,1.63639708499177e-05,"ENSG00000135678"
"665","ABCB9",63.298461794032,0.474317873623982,0.170437348352738,0.000479177790795632,0.00265041995252982,"ENSG00000150967"
"666","IRF8",4423.55113994178,0.474206028401132,0.127675966841677,2.47898627946673e-05,0.000184877207996765,"ENSG00000140968"
"667","ANO6",3250.11408935131,0.474129286760237,0.0686535975279136,9.05780826488546e-13,2.45228240603004e-11,"ENSG00000177119"
"668","NUDCD1",81.5179995450758,0.473840851266453,0.117810354561893,7.67196033835358e-06,6.3806894067083e-05,"ENSG00000120526"
"669","PTGER2",4538.36727685902,0.47259384690881,0.068489281919231,9.54457407558725e-13,2.57728551416382e-11,"ENSG00000125384"
"670","CD82",4300.3208411845,0.471980507018197,0.103116099808731,7.16061522503332e-07,7.26154849040343e-06,"ENSG00000085117"
"671","METTL6",443.089533048902,0.471949529173266,0.10389586585642,8.39293874742359e-07,8.39947021726595e-06,"ENSG00000206562"
"672","DOT1L",4044.1650292641,0.468983137046083,0.108835127250534,2.39865375354862e-06,2.20235161236129e-05,"ENSG00000104885"
"673","TKFC",442.771449596279,0.468392351212993,0.082788674337751,2.72543788074517e-09,4.22856332426831e-08,"ENSG00000149476"
"674","ELOA-AS1",66.2450782824101,0.467876490980057,0.119655092486079,1.22633067631046e-05,9.78781225592087e-05,"ENSG00000236810"
"675","DNAJB6",3193.59353890872,0.467773662929037,0.0769663632840335,2.23911044869368e-10,4.2178628832518e-09,"ENSG00000105993"
"676","TMEM150B",329.773771013351,0.467508344018569,0.117182569866161,9.01658982182592e-06,7.35627883322324e-05,"ENSG00000180061"
"677","ANKRD28",2364.43574419545,0.466968479717821,0.0988853297742078,3.73997689709427e-07,3.99344912478524e-06,"ENSG00000206560"
"678","ZMIZ1-AS1",1327.49515924194,0.466332555850373,0.118662370098331,1.14524101023477e-05,9.20847167901162e-05,"ENSG00000224596"
"679","ANKRD26",89.2282120254004,0.465110547352328,0.0916637666995131,6.65032796256077e-08,8.18403996158196e-07,"ENSG00000107890"
"680","EHD1",29278.8833859012,0.463429656108767,0.104731675954409,1.49193465347766e-06,1.42318254195439e-05,"ENSG00000110047"
"681","CLEC12A",2301.03907601271,0.46319562792828,0.119722008107295,1.47013167092212e-05,0.000115544038429693,"ENSG00000172322"
"682","SAP30",284.303940139258,0.461825550781333,0.202935125224879,0.00186861353796602,0.0087185016229453,"ENSG00000164105"
"683","RPS6KC1",1763.48639710776,0.461742841155385,0.082193501299917,3.57483551450378e-09,5.40851584900219e-08,"ENSG00000136643"
"684","CCSER2",1653.64463066232,0.46104143868166,0.0916094615182407,8.41633445595673e-08,1.01509084270672e-06,"ENSG00000107771"
"685","SGMS2",1260.37292567136,0.460445978855969,0.100281210053019,7.15003384955303e-07,7.25439331796859e-06,"ENSG00000164023"
"686","D2HGDH",195.10470069943,0.457579097355494,0.205608200849183,0.00214580187935085,0.00984656990845741,"ENSG00000180902"
"687","DNAJC3",5673.65579507554,0.457415140272147,0.0922598702175293,1.25269894866907e-07,1.45378079908713e-06,"ENSG00000102580"
"688","SERPINB10",89.3568056068166,0.456473286274548,0.199158260529987,0.00183719839916579,0.00859726956134531,"ENSG00000242550"
"689","NIPAL3",164.917197385993,0.455281290502371,0.0959488806796213,3.58306481311671e-07,3.83585544197136e-06,"ENSG00000001461"
"690","AGPAT5",100.082178170578,0.454147501306965,0.140200161106063,0.000136280092673594,0.000865997278212435,"ENSG00000155189"
"691","IFFO2",1844.69502335784,0.451056786019259,0.138740693603571,0.000133069853328711,0.000848480106009159,"ENSG00000169991"
"692","EHBP1",79.4981041928573,0.450747150578094,0.0837299887508293,1.41034511395746e-08,1.93461740431925e-07,"ENSG00000115504"
"693","ZNRF2",737.067674968792,0.448544587612359,0.108987445809397,5.97425349128096e-06,5.09222203134205e-05,"ENSG00000180233"
"694","SLC9A8",2739.28673112631,0.448280011401491,0.0647468181199916,9.58664627723392e-13,2.58525339187897e-11,"ENSG00000197818"
"695","BIRC2",1602.1066393692,0.448009846831147,0.0777869213725267,1.71633921653401e-09,2.77200908315571e-08,"ENSG00000110330"
"696","SERPINB8",3228.00932076859,0.447640668689765,0.10315776119595,2.34918835101062e-06,2.16079121637883e-05,"ENSG00000166401"
"697","VAMP4",349.080340784699,0.447012241663755,0.092563477575858,2.49681586422965e-07,2.751256813817e-06,"ENSG00000117533"
"698","UBC",15821.8348748493,0.446904955482155,0.102940291888759,2.33703376373083e-06,2.15249806278091e-05,"ENSG00000150991"
"699","SAAL1",93.0680205353829,0.444722317906919,0.114877247066273,1.58797839820093e-05,0.000123485425250878,"ENSG00000166788"
"700","MCL1",34770.512326838,0.44410056710818,0.05510893068622,1.78687856323224e-16,7.77311063785763e-15,"ENSG00000143384"
"701","MCTP1",6060.84838473014,0.438853471180115,0.0837723313315847,3.26955331043735e-08,4.20990794215012e-07,"ENSG00000175471"
"702","HRH1",379.358102206061,0.438778352745493,0.118203756515211,2.9407230708559e-05,0.000215792859864233,"ENSG00000196639"
"703","RBBP8",631.684929792365,0.437670099745636,0.0930365476515638,4.7503779630044e-07,4.97930600951495e-06,"ENSG00000101773"
"704","DEGS1",979.478970805524,0.437088516244756,0.0886008212490971,1.57578146700069e-07,1.79233164538453e-06,"ENSG00000143753"
"705","IPO5",980.990678953522,0.436711598821437,0.0715410878240671,2.30161625490978e-10,4.31705160082257e-09,"ENSG00000065150"
"706","SCUBE2",298.664268769225,0.436506297263289,0.113620741767632,1.83886677695995e-05,0.00014097065127693,"ENSG00000175356"
"707","TIPARP",5881.3098978355,0.435859046396535,0.103479022070673,4.25223223536821e-06,3.71998003719967e-05,"ENSG00000163659"
"708","PEX7",114.382387463128,0.435360902328338,0.0856277280234063,7.42298963284793e-08,9.05904120317195e-07,"ENSG00000112357"
"709","SUCLA2",201.194514752709,0.435321278332875,0.076887612841749,3.23879681654779e-09,4.94373021493229e-08,"ENSG00000136143"
"710","SEC24A",2094.38835039031,0.433685311635049,0.0835564525918785,4.32488542665905e-08,5.46278959723368e-07,"ENSG00000113615"
"711","DZIP3",57.1431495252482,0.433548042302502,0.102324755296286,3.86966780805033e-06,3.40702973121282e-05,"ENSG00000198919"
"712","CHEK2",70.8236940299812,0.433242489888199,0.135021770898079,0.000163685858687843,0.00101690828150998,"ENSG00000183765"
"713","IRF2",2067.41571720661,0.433193447813201,0.138303890704051,0.000207283337352402,0.00125664759851592,"ENSG00000168310"
"714","CLEC4E",2605.40182070827,0.432462110652773,0.111660808097633,1.6616803691525e-05,0.000128633315559375,"ENSG00000166523"
"715","ACBD3",1075.89285992821,0.431749311986144,0.0639750381525704,3.55739415990553e-12,8.86161528259275e-11,"ENSG00000182827"
"716","DUSP6",15061.2251528106,0.431626638565746,0.0760762480337413,3.08447049988263e-09,4.72569359684177e-08,"ENSG00000139318"
"717","CWC27",358.784179108925,0.431570718268252,0.0921508500467846,5.38946140119385e-07,5.58095409114064e-06,"ENSG00000153015"
"718","IQCG",138.800688429703,0.43135845339447,0.0950636839356908,1.05466694549255e-06,1.03669566266967e-05,"ENSG00000114473"
"719","ANTXR2",5951.93259381753,0.430797999086357,0.112376832823122,1.94143513618007e-05,0.000148006555620753,"ENSG00000163297"
"720","NUP188",827.938333620017,0.42917763741736,0.0907236581846805,4.3595659749984e-07,4.60484751034739e-06,"ENSG00000095319"
"721","RPS6KA3",2816.88336777995,0.427831695240265,0.0685874996100512,1.0479733622397e-10,2.07736993270173e-09,"ENSG00000177189"
"722","PATL1",1334.22591254389,0.427358423892482,0.0766020349771753,5.39624953259705e-09,7.97079902244916e-08,"ENSG00000166889"
"723","MNDA",7674.99553233716,0.427258288885482,0.118010150816204,4.27125203845274e-05,0.00030472068337428,"ENSG00000163563"
"724","EPG5",1406.95231529945,0.425914313061456,0.0915761462881668,6.42090851439679e-07,6.57623761036477e-06,"ENSG00000152223"
"725","DTNB",144.656369032141,0.425156011617329,0.11741277103908,4.29768575710181e-05,0.000306407422516032,"ENSG00000138101"
"726","MIR3142HG",1864.78600929949,0.42461881430122,0.153952724620045,0.000632125600329564,0.00338537645819394,"ENSG00000253522"
"727","DENND4C",1201.75043673432,0.424029466706314,0.0831034695753688,7.12715089748661e-08,8.73426187413249e-07,"ENSG00000137145"
"728","RHOBTB3",84.0190095884009,0.423128533483253,0.142302975424643,0.000346072913555792,0.0019835087101181,"ENSG00000164292"
"729","TTC32",193.953097632677,0.422914612332465,0.103153791438115,7.09775468299606e-06,5.94397233851555e-05,"ENSG00000183891"
"730","FGGY",479.965399928214,0.422726511924789,0.0940337107531649,1.3204864598361e-06,1.27380822304677e-05,"ENSG00000172456"
"731","GCA",2386.19226275686,0.421769322321073,0.107885965583738,1.50745550525781e-05,0.00011789207326562,"ENSG00000115271"
"732","ATP13A3",10372.6484447162,0.421523445517803,0.146732056327279,0.00046498440475247,0.00257954141606547,"ENSG00000133657"
"733","LRIF1",84.210870108689,0.420724539977585,0.11700387173187,4.77347992893459e-05,0.000337175156257323,"ENSG00000121931"
"734","MARCKS",24458.8077681143,0.420266352227076,0.134786108509247,0.000227516576281293,0.00136682659082157,"ENSG00000277443"
"735","TTC33",582.421652425563,0.42010680676827,0.0715992465202603,1.05145296043663e-09,1.7560629962617e-08,"ENSG00000113638"
"736","CASP7",602.909816105105,0.419626571504548,0.143514360554578,0.00040475869954719,0.00227611779226099,"ENSG00000165806"
"737","GAB3",876.797676140418,0.419365029961974,0.0670977740805959,1.0106435961821e-10,2.00917899855487e-09,"ENSG00000160219"
"738","SERTAD2",2519.90840626724,0.419055221967609,0.0969733840541088,2.86765896365386e-06,2.58907199807555e-05,"ENSG00000179833"
"739","LINC01800",66.4729466676422,0.418653311678932,0.178129619039401,0.00186627572048243,0.00871154474243341,"ENSG00000234572"
"740","SERPINB9",20680.0007922768,0.417142661853201,0.137595762225444,0.000298327905448006,0.00174188279866577,"ENSG00000170542"
"741","HTR7",146.539044189152,0.416735468647116,0.137463857880865,0.000298826153519835,0.00174330789192632,"ENSG00000148680"
"742","P2RX4",3130.61176518512,0.416281259736726,0.0698951036315407,6.30747301814081e-10,1.10359323827607e-08,"ENSG00000135124"
"743","SLC11A2",2491.26609924514,0.416187505867457,0.0866562036409892,3.258351461346e-07,3.51936166239661e-06,"ENSG00000110911"
"744","NAPA",640.268031014906,0.415839729687402,0.0848013850932668,1.9982756047367e-07,2.23824272417324e-06,"ENSG00000105402"
"745","TNIP1",22199.7702124512,0.415765219107847,0.0971512347644492,3.46619059085788e-06,3.07813282682312e-05,"ENSG00000145901"
"746","KLHL15",449.33266163269,0.415302546831511,0.0981146729330799,4.22578052113662e-06,3.6999855320386e-05,"ENSG00000174010"
"747","ENSA",2552.77351501422,0.415129164563397,0.0661106786897134,8.55932041489180e-11,1.71153135915271e-09,"ENSG00000143420"
"748","TAF1A",62.1171001006935,0.414791295154041,0.11834536634666,6.67335981262753e-05,0.000454521852051056,"ENSG00000143498"
"749","FIRRE",99.7567129642361,0.414167761840478,0.159651953102145,0.0010222676451733,0.00515543604585437,"ENSG00000213468"
"750","LMNB1",1635.88430654539,0.414148352236633,0.112042959544599,3.41850694269919e-05,0.000248022562951264,"ENSG00000113368"
"751","TLR7",680.122503882347,0.413910617312489,0.156263750107799,0.000885711723665144,0.00455268659158981,"ENSG00000196664"
"752","TBC1D9",3721.82669696701,0.413811636299897,0.0983333294818927,4.70546148695255e-06,4.07489796109157e-05,"ENSG00000109436"
"753","KYNU",14813.1546006659,0.413683353532195,0.0998158852854088,6.12145928647012e-06,5.2090631215223e-05,"ENSG00000115919"
"754","XBP1",7620.3523149543,0.412202545535068,0.0728387729780117,3.65909097520215e-09,5.52380454187524e-08,"ENSG00000100219"
"755","ARL8B",2940.01838168294,0.411499823024928,0.0916337645287021,1.40555092719728e-06,1.34577086449564e-05,"ENSG00000134108"
"756","CPNE8",793.029821190434,0.41137917913237,0.080643425200662,7.54301231194184e-08,9.18372907281156e-07,"ENSG00000139117"
"757","PPID",287.168096309928,0.410538826385163,0.0625953595583789,1.42237883194765e-11,3.17084147845665e-10,"ENSG00000171497"
"758","TBC1D7",1921.76307528694,0.40913099372593,0.12465099733241,0.000141921409970978,0.000897135155626065,"ENSG00000145979"
"759","VIM",45557.4653079819,0.408624217159643,0.142421097736012,0.000493141853097792,0.00271888713004828,"ENSG00000026025"
"760","CCDC18",433.507884512594,0.408540070145525,0.0836700160140894,2.27295215859746e-07,2.52120019489495e-06,"ENSG00000122483"
"761","TRIM26",1487.56559745031,0.408300400225872,0.0998980245483689,7.85841954189269e-06,6.50830496382836e-05,"ENSG00000234127"
"762","PDE4DIP",468.595975491489,0.406441350431875,0.136634072677124,0.000366769956199211,0.00208309791861187,"ENSG00000178104"
"763","UBR4",7387.03600640425,0.40633020966969,0.0819386836352129,1.57325943773756e-07,1.79045277604469e-06,"ENSG00000127481"
"764","NANS",348.77206531601,0.406306628628314,0.0628953673283986,2.77094794922156e-11,5.93906510449821e-10,"ENSG00000095380"
"765","SCAMP1-AS1",87.0437033900693,0.405615216541035,0.100807818753182,1.02074341468325e-05,8.25907058612762e-05,"ENSG00000245556"
"766","PIGV",236.945545776695,0.404599376578253,0.0678874419912536,6.45105292083874e-10,1.12393619728347e-08,"ENSG00000060642"
"767","FAM43A",140.377057524806,0.404402830205205,0.122674935953877,0.000137703488616214,0.000874232330073196,"ENSG00000185112"
"768","FSD1L",439.904166478604,0.404103060949336,0.101546238822049,1.2195941412881e-05,9.74160289252486e-05,"ENSG00000106701"
"769","STARD8",3827.7441693775,0.403540939224257,0.0886570086204713,1.09629390612156e-06,1.07313717470776e-05,"ENSG00000130052"
"770","LINC01619",1282.23265274784,0.4034295412926,0.0982965329272097,7.44738103922978e-06,6.20645250154686e-05,"ENSG00000257242"
